timestamp,probe_rtt,sosd_comm_rank,queue_depth_local,queue_depth_cloud,queue_depth_db_tasks,queue_depth_db_snaps,thread_local_wakeup,thread_cloud_wakeup,thread_db_wakeup,feedback_checkin_messages,socket_messages,socket_bytes_recv,socket_bytes_sent,mpi_sends,mpi_bytes,db_transactions,db_insert_announce,db_insert_announce_nop,db_insert_publish,db_insert_publish_nop,db_insert_val_snaps,db_insert_val_snaps_nop,buffer_creates,buffer_bytes_on_heap,buffer_destroys,pipe_creates,pub_handles
1465232813.770171,0.000110,0,           1,           2,           4,      787378,306854,5341732,1029106,868,312068,7066333968,8375596,50843,7066181948,200,4,0,4,675,199,0,0,0,0,0,4
1465232813.870366,0.000121,0,           0,           0,           5,      813500,306959,5342232,1029106,868,312173,7068728904,8378316,50859,7068657004,200,4,0,4,675,199,0,0,0,0,0,4
1465232813.970625,0.000205,0,           0,           0,           0,           0,307005,5343323,1029107,868,312219,7069776184,8379620,50868,7069854496,200,4,0,4,675,200,0,0,0,0,0,4
1465232814.070842,0.000173,0,           0,           0,           1,       25000,307105,5343616,1029107,868,312320,7072079008,8382244,50880,7072157344,200,4,0,4,675,200,0,0,0,0,0,4
1465232814.171052,0.000153,0,           0,           0,           1,       25000,307105,5345372,1029107,868,312321,7072079032,8382468,50880,7072157344,200,4,0,4,675,200,0,0,0,0,0,4
1465232814.271444,0.000311,0,          15,           6,           1,       32500,307135,5346766,1029107,868,312368,7073138344,8383796,50885,7072722068,200,4,0,4,675,200,0,0,0,0,0,4
1465232814.371675,0.000150,0,           0,           7,           1,       73500,307298,5346810,1029107,868,312517,7076546512,8387572,50904,7076452680,200,4,0,4,675,200,0,0,0,0,0,4
1465232814.471879,0.000126,0,           0,           4,           1,       98287,307398,5347203,1029107,868,312618,7078849336,8390196,50921,7078663436,200,4,0,4,675,200,0,0,0,0,0,4
1465232814.572063,0.000112,0,           0,           2,           1,      105500,307427,5348489,1029107,868,312647,7079494144,8391092,50927,7079388324,200,4,0,4,675,200,0,0,0,0,0,4
1465232814.672278,0.000159,0,           0,           0,           1,      125000,307505,5349165,1029107,868,312726,7081290352,8393188,50941,7081368788,200,4,0,4,675,200,0,0,0,0,0,4
1465232814.772508,0.000174,0,           0,           0,           1,      125000,307505,5350918,1029107,868,312727,7081290376,8393412,50941,7081368788,200,4,0,4,675,200,0,0,0,0,0,4
1465232814.872766,0.000181,0,           0,           4,           1,      144000,307580,5351711,1029107,868,312804,7083040528,8395460,50952,7083026848,200,4,0,4,675,200,0,0,0,0,0,4
1465232814.974521,0.000173,0,           0,           0,           1,      175000,307705,5352392,1029107,868,312929,7085896024,8398660,50962,7085974472,200,4,0,4,675,200,0,0,0,0,0,4
1465232815.074714,0.000163,0,           0,           0,           1,      200000,307805,5352945,1029107,872,313034,7088198944,8401464,50975,7088277324,200,4,0,4,675,200,0,0,0,0,0,4
1465232815.174941,0.000151,0,           0,           0,           1,      225000,307905,5353845,1029107,872,313135,7090501768,8404088,50986,7090361920,200,4,0,4,675,200,0,0,0,0,0,4
1465232815.275215,0.000200,0,           0,           0,           1,      225000,307905,5355496,1029107,872,313136,7090501792,8404312,50987,7090580172,200,4,0,4,675,200,0,0,0,0,0,4
1465232815.375498,0.000209,0,           0,           0,           1,      225000,307905,5357258,1029107,872,313137,7090501816,8404536,50987,7090580172,200,4,0,4,675,200,0,0,0,0,0,4
1465232815.475772,0.000189,0,          29,           9,           1,      259500,308043,5357545,1029107,872,313306,7094370544,8408792,51007,7093539868,200,4,0,4,675,200,0,0,0,0,0,4
1465232815.576060,0.000197,0,           0,           4,           1,      297500,308196,5358053,1029107,872,313430,7097192016,8411968,51022,7097178352,200,4,0,4,675,200,0,0,0,0,0,4
1465232815.676298,0.000161,0,           0,           4,           1,      301405,308210,5359534,1029107,872,313446,7097548456,8412552,51026,7097500760,200,4,0,4,675,200,0,0,0,0,0,4
1465232815.776554,0.000160,0,           0,           0,           1,      325000,308305,5360459,1029107,872,313541,7099713112,8415032,51037,7099791572,200,4,0,4,675,200,0,0,0,0,0,4
1465232815.876771,0.000150,0,           0,           0,           1,      325000,308305,5362226,1029107,872,313542,7099713136,8415256,51037,7099791572,200,4,0,4,675,200,0,0,0,0,0,4
1465232815.976967,0.000121,0,           0,           0,           1,      331500,308331,5363763,1029107,872,313570,7100323920,8416128,51040,7100172064,200,4,0,4,675,200,0,0,0,0,0,4
1465232816.077183,0.000182,0,           0,           0,           1,      375000,308505,5363870,1029107,872,313744,7104318784,8420504,51056,7104166968,200,4,0,4,675,200,0,0,0,0,0,4
1465232816.177400,0.000172,0,           0,           0,           1,      400000,308605,5364513,1029107,872,313845,7106621608,8423128,51071,7106700108,200,4,0,4,675,200,0,0,0,0,0,4
1465232816.277615,0.000144,0,           0,           2,           1,      419014,308682,5365246,1029107,872,313924,7108417816,8425224,51084,7108278096,200,4,0,4,675,200,0,0,0,0,0,4
1465232816.377837,0.000160,0,           0,           0,           1,      425000,308705,5366526,1029107,872,313947,7108924456,8425976,51089,7109002980,200,4,0,4,675,200,0,0,0,0,0,4
1465232816.478029,0.000170,0,           0,           0,           1,      425000,308705,5368267,1029107,872,313948,7108924480,8426200,51089,7109002980,200,4,0,4,675,200,0,0,0,0,0,4
1465232816.578208,0.000107,0,           2,           2,           1,      452500,308815,5368895,1029107,872,314062,7111515672,8429136,51102,7111225752,200,4,0,4,675,200,0,0,0,0,0,4
1465232816.678369,0.000122,0,           0,           3,           1,      491000,308969,5368918,1029107,872,314214,7115003920,8432984,51122,7114864256,200,4,0,4,675,200,0,0,0,0,0,4
1465232816.778598,0.000173,0,           0,           0,           1,      500000,309005,5370143,1029107,872,314251,7115832952,8434072,51129,7115911540,200,4,0,4,675,200,0,0,0,0,0,4
1465232816.878814,0.000184,0,           0,           0,           1,      525000,309105,5370788,1029107,872,314352,7118135776,8436696,51142,7118214392,200,4,0,4,675,200,0,0,0,0,0,4
1465232816.979053,0.000187,0,           0,           0,           1,      525000,309105,5372519,1029107,872,314353,7118135800,8436920,51142,7118214392,200,4,0,4,675,200,0,0,0,0,0,4
1465232817.079291,0.000170,0,           0,           0,           1,      525000,309105,5374254,1029107,876,314358,7118135920,8437324,51142,7118214392,200,4,0,4,675,200,0,0,0,0,0,4
1465232817.179536,0.000204,0,           5,           5,           1,      568578,309280,5374293,1029107,876,314540,7122293016,8441892,51163,7122095212,200,4,0,4,675,200,0,0,0,0,0,4
1465232817.279746,0.000137,0,           0,           1,           1,      599625,309404,5374412,1029107,876,314660,7125044368,8444972,51181,7124938724,200,4,0,4,675,200,0,0,0,0,0,4
1465232817.379945,0.000125,0,           0,           2,           1,      613788,309460,5375548,1029107,876,314717,7126333960,8446540,51189,7126090156,200,4,0,4,675,200,0,0,0,0,0,4
1465232817.480167,0.000151,0,           0,           0,           1,      625000,309505,5376882,1029107,876,314762,7127347216,8447820,51195,7127425804,201,4,0,4,679,200,0,0,0,0,0,4
1465232817.580394,0.000160,0,           0,           0,           1,      625000,309505,5378645,1029107,876,314763,7127347240,8448044,51195,7127425804,201,4,0,4,679,200,0,0,0,0,0,4
1465232817.680635,0.000165,0,           0,           6,           2,      637000,309553,5379808,1029107,876,314812,7128452608,8449420,51203,7128393012,201,4,0,4,679,200,0,0,0,0,0,4
1465232817.780831,0.000122,0,           0,           0,           4,      675002,309706,5379992,1029107,876,314967,7131998944,8453340,51224,7132031520,201,4,0,4,679,200,0,0,0,0,0,4
1465232817.881031,0.000164,0,           0,           0,           4,      700000,309805,5380680,1029107,876,315066,7134255712,8455916,51237,7134334372,201,4,0,4,679,200,0,0,0,0,0,4
1465232817.981249,0.000180,0,           0,           0,           5,      725000,309905,5381537,1029107,876,315167,7136558536,8458540,51249,7136637220,201,4,0,4,679,200,0,0,0,0,0,4
1465232818.081490,0.000153,0,           0,           0,           0,           0,309905,5383373,1029108,876,315168,7136558560,8458764,51249,7136637220,201,4,0,4,679,201,0,0,0,0,0,4
1465232818.181687,0.000157,0,           0,           0,           0,           0,309905,5385117,1029108,876,315169,7136558584,8458988,51249,7136637220,201,4,0,4,679,201,0,0,0,0,0,4
1465232818.281921,0.000157,0,           4,           9,           1,       29500,310023,5385768,1029108,876,315293,7139380056,8462164,51264,7139136336,201,4,0,4,679,201,0,0,0,0,0,4
1465232818.382129,0.000134,0,           0,           1,           1,       73126,310198,5385851,1029108,876,315465,7143328864,8466492,51286,7143131264,201,4,0,4,679,201,0,0,0,0,0,4
1465232818.482352,0.000146,0,          10,           4,           1,       88947,310260,5386873,1029108,876,315538,7144986904,8468444,51296,7144709240,201,4,0,4,679,201,0,0,0,0,0,4
1465232818.582584,0.000162,0,           0,           0,           1,      100000,310305,5388185,1029108,876,315573,7145769880,8469484,51302,7145848632,201,4,0,4,679,201,0,0,0,0,0,4
1465232818.682824,0.000171,0,           0,           0,           1,      100000,310305,5389947,1029108,876,315574,7145769904,8469708,51302,7145848632,201,4,0,4,679,201,0,0,0,0,0,4
1465232818.783017,0.000134,0,           0,           4,           1,      101000,310310,5391627,1029108,876,315580,7145874072,8470052,51302,7145848632,201,4,0,4,679,201,0,0,0,0,0,4
1465232818.886959,0.000929,0,           0,          10,           1,      144500,310484,5391648,1029108,876,315755,7149880968,8474452,51323,7149591284,201,4,0,4,679,201,0,0,0,0,0,4
1465232818.987173,0.000157,0,           0,           0,           1,      175000,310605,5391921,1029108,876,315877,7152678376,8477580,51331,7152757148,201,4,0,4,679,201,0,0,0,0,0,4
1465232819.087443,0.000197,0,           0,           0,           1,      200000,310705,5392366,1029108,880,315982,7154981296,8480384,51348,7155060016,201,4,0,4,679,201,0,0,0,0,0,4
1465232819.187708,0.000192,0,           0,           0,           1,      200000,310705,5394084,1029108,880,315983,7154981320,8480608,51348,7155060016,201,4,0,4,679,201,0,0,0,0,0,4
1465232819.287981,0.000201,0,           0,           0,           1,      200000,310705,5395802,1029108,880,315984,7154981344,8480832,51348,7155060016,201,4,0,4,679,201,0,0,0,0,0,4
1465232819.388181,0.000143,0,           0,           7,           1,      207592,310736,5397231,1029108,880,316017,7155718264,8481824,51350,7155612696,201,4,0,4,679,201,0,0,0,0,0,4
1465232819.488597,0.000343,0,           0,          14,           1,      253500,310919,5397253,1029108,880,316201,7159921416,8486440,51371,7159413436,201,4,0,4,679,201,0,0,0,0,0,4
1465232819.588870,0.000193,0,           0,           4,           1,      282000,311033,5397527,1029108,880,316316,7162546632,8489400,51391,7162521260,201,4,0,4,679,201,0,0,0,0,0,4
1465232819.689114,0.000171,0,           0,           0,           1,      300000,311105,5398291,1029108,880,316388,7164192640,8491328,51404,7164271440,201,4,0,4,679,201,0,0,0,0,0,4
1465232819.789333,0.000163,0,           0,           0,           1,      300000,311105,5399962,1029108,880,316389,7164192664,8491552,51404,7164271440,201,4,0,4,679,201,0,0,0,0,0,4
1465232819.889496,0.000132,0,           0,           0,           1,      300000,311105,5401716,1029108,880,316390,7164192688,8491776,51404,7164271440,201,4,0,4,679,201,0,0,0,0,0,4
1465232819.989673,0.000108,0,           0,           4,           1,      312000,311153,5403036,1029108,880,316440,7165310088,8493176,51409,7165066444,201,4,0,4,679,201,0,0,0,0,0,4
1465232820.090050,0.000325,0,           0,           1,           1,      353520,311321,5403062,1029108,880,316609,7169178816,8497432,51428,7169039368,201,4,0,4,679,201,0,0,0,0,0,4
1465232820.190232,0.000132,0,           2,           2,           1,      388500,311459,5403083,1029108,880,316750,7172402760,8501016,51449,7172285364,201,4,0,4,679,201,0,0,0,0,0,4
1465232820.290528,0.000202,0,           0,           0,           1,      400000,311505,5404191,1029108,880,316794,7173403984,8502272,51458,7173482856,201,4,0,4,679,201,0,0,0,0,0,4
1465232820.390815,0.000214,0,           0,           0,           1,      400000,311505,5405906,1029108,880,316795,7173404008,8502496,51458,7173482856,201,4,0,4,679,201,0,0,0,0,0,4
1465232820.491076,0.000192,0,           0,           0,           1,      400000,311505,5407625,1029108,880,316796,7173404032,8502720,51458,7173482856,201,4,0,4,679,201,0,0,0,0,0,4
1465232820.591270,0.000124,0,           0,           1,           1,      424408,311602,5408310,1029108,880,316895,7175660800,8505296,51472,7175555432,201,4,0,4,679,201,0,0,0,0,0,4
1465232820.691506,0.000182,0,          25,           6,           1,      464000,311760,5408525,1029108,880,317079,7179863952,8509912,51493,7179239996,201,4,0,4,679,201,0,0,0,0,0,4
1465232820.791737,0.000160,0,           0,           0,           1,      500000,311905,5408777,1029108,880,317199,7182615304,8512992,51513,7182694276,201,4,0,4,679,201,0,0,0,0,0,4
1465232820.891938,0.000134,0,           0,           0,           1,      500000,311905,5410547,1029108,880,317200,7182615328,8513216,51513,7182694276,202,4,0,4,683,201,0,0,0,0,0,4
1465232820.992152,0.000145,0,           0,           0,           1,      500000,311905,5412305,1029108,880,317201,7182615352,8513440,51513,7182694276,202,4,0,4,683,201,0,0,0,0,0,4
1465232821.092350,0.000148,0,           0,           0,           1,      500000,311905,5414066,1029108,884,317206,7182615472,8513844,51513,7182694276,202,4,0,4,683,201,0,0,0,0,0,4
1465232821.192527,0.000105,0,           0,           4,           3,      533932,312040,5414570,1029108,884,317343,7185747304,8517332,51530,7185700016,202,4,0,4,683,201,0,0,0,0,0,4
1465232821.292672,0.000122,0,           0,           4,           5,      583000,312237,5414716,1029108,884,317541,7190272848,8522284,51544,7190029336,202,4,0,4,683,201,0,0,0,0,0,4
1465232821.392861,0.000166,0,           0,           0,           5,      600000,312305,5415828,1029108,884,317609,7191826744,8524116,51553,7191905636,202,4,0,4,683,201,0,0,0,0,0,4
1465232821.493073,0.000146,0,           0,           0,           5,      600000,312305,5417586,1029108,884,317610,7191826768,8524340,51553,7191905636,202,4,0,4,683,201,0,0,0,0,0,4
1465232821.593281,0.000143,0,           0,           0,           5,      600000,312305,5419347,1029108,884,317611,7191826792,8524564,51553,7191905636,202,4,0,4,683,201,0,0,0,0,0,4
1465232821.693548,0.000189,0,           0,           6,           1,       12500,312400,5420144,1029109,884,317707,7194003480,8527068,51566,7193944184,202,4,0,4,683,202,0,0,0,0,0,4
1465232821.793764,0.000136,0,          23,           5,           1,       42673,312521,5420747,1029109,884,317853,7197331568,8530772,51581,7196753660,202,4,0,4,683,202,0,0,0,0,0,4
1465232821.893991,0.000154,0,           0,           0,           1,       89000,312705,5421070,1029109,884,318014,7201038064,8534836,51597,7201117012,202,4,0,4,683,202,0,0,0,0,0,4
1465232821.994225,0.000173,0,           0,           0,           1,       89000,312705,5422798,1029109,884,318015,7201038088,8535060,51597,7201117012,202,4,0,4,683,202,0,0,0,0,0,4
1465232822.094439,0.000147,0,           0,           0,           1,       89000,312705,5424552,1029109,884,318016,7201038112,8535284,51597,7201117012,202,4,0,4,683,202,0,0,0,0,0,4
1465232822.194675,0.000159,0,           0,           0,           1,       89000,312705,5426313,1029109,884,318017,7201038136,8535508,51597,7201117012,202,4,0,4,683,202,0,0,0,0,0,4
1465232822.294939,0.000190,0,           0,           0,           1,      114000,312805,5426749,1029109,884,318118,7203340960,8538132,51615,7203419884,202,4,0,4,683,202,0,0,0,0,0,4
1465232822.396625,0.000747,0,          61,           0,           1,      146000,312932,5426853,1029109,884,318308,7207682280,8542892,51636,7206287472,202,4,0,4,683,202,0,0,0,0,0,4
1465232822.496861,0.000164,0,           0,           0,           1,      189000,313105,5427116,1029109,884,318420,7210249408,8545780,51646,7210328408,202,4,0,4,683,202,0,0,0,0,0,4
1465232822.597148,0.000199,0,           0,           0,           1,      189000,313105,5428881,1029109,884,318421,7210249432,8546004,51646,7210328408,202,4,0,4,683,202,0,0,0,0,0,4
1465232822.697326,0.000135,0,           0,           0,           1,      189000,313105,5430636,1029109,884,318422,7210249456,8546228,51646,7210328408,202,4,0,4,683,202,0,0,0,0,0,4
1465232822.797565,0.000162,0,           0,           5,           1,      198000,313142,5431838,1029109,884,318460,7211090520,8547340,51653,7211065332,202,4,0,4,683,202,0,0,0,0,0,4
1465232822.897765,0.000125,0,           0,           1,           1,      218750,313224,5432461,1029109,884,318544,7213012864,8549556,51668,7212907632,202,4,0,4,683,202,0,0,0,0,0,4
1465232822.997955,0.000155,0,          31,           0,           1,      263232,313403,5432489,1029109,884,318755,7217848768,8554820,51690,7216972680,202,4,0,4,683,202,0,0,0,0,0,4
1465232823.098188,0.000164,0,           0,           0,           1,      289000,313505,5433361,1029109,888,318830,7219460848,8556904,51699,7219539820,202,4,0,4,683,202,0,0,0,0,0,4
1465232823.198379,0.000164,0,           0,           0,           1,      289000,313505,5435083,1029109,888,318831,7219460872,8557128,51699,7219539820,202,4,0,4,683,202,0,0,0,0,0,4
1465232823.298614,0.000168,0,           0,           0,           1,      289000,313505,5436831,1029109,888,318832,7219460896,8557352,51699,7219539820,202,4,0,4,683,202,0,0,0,0,0,4
1465232823.398880,0.000194,0,           0,           0,           1,      314000,313605,5437602,1029109,888,318933,7221763720,8559976,51712,7221842672,202,4,0,4,683,202,0,0,0,0,0,4
1465232823.499102,0.000132,0,           0,           0,           1,      331589,313676,5438516,1029109,888,319006,7223421760,8561928,51723,7223328540,202,4,0,4,683,202,0,0,0,0,0,4
1465232823.599393,0.000211,0,          67,           9,           1,      368000,313822,5438535,1029109,888,319220,7228315752,8567264,51743,7226610628,202,4,0,4,683,202,0,0,0,0,0,4
1465232823.699624,0.000157,0,           0,           0,           1,      389000,313905,5439547,1029109,888,319236,7228672192,8567848,51750,7228751224,202,4,0,4,683,202,0,0,0,0,0,4
1465232823.799846,0.000156,0,           0,           0,           1,      389000,313905,5441260,1029109,888,319237,7228672216,8568072,51750,7228751224,202,4,0,4,683,202,0,0,0,0,0,4
1465232823.900082,0.000162,0,           0,           4,           1,      393008,313922,5442768,1029109,888,319256,7229086744,8568728,51753,7229039604,202,4,0,4,683,202,0,0,0,0,0,4
1465232824.000315,0.000162,0,           0,           0,           1,      414000,314005,5443515,1029109,888,319339,7230975064,8570920,51766,7231054088,202,4,0,4,683,202,0,0,0,0,0,4
1465232824.100502,0.000112,0,           0,          10,           1,      443837,314124,5444105,1029109,888,319460,7233738448,8574024,51780,7233553200,202,4,0,4,683,202,0,0,0,0,0,4
1465232824.200764,0.000188,0,           0,           0,           1,      489000,314305,5444192,1029109,888,319641,7237883512,8578568,51798,7237962616,202,4,0,4,683,202,0,0,0,0,0,4
1465232824.301004,0.000169,0,           0,           0,           1,      489000,314305,5445858,1029109,888,319642,7237883536,8578792,51798,7237962616,202,4,0,4,683,202,0,0,0,0,0,4
1465232824.401211,0.000166,0,           0,           0,           1,      489000,314305,5447583,1029109,888,319643,7237883560,8579016,51798,7237962616,202,4,0,4,683,202,0,0,0,0,0,4
1465232824.501371,0.000090,0,          14,           2,           1,      504774,314368,5448455,1029109,888,319722,7239679768,8581112,51809,7239310316,202,4,0,4,683,202,0,0,0,0,0,4
1465232824.601589,0.000143,0,           0,           7,           1,      524000,314445,5449316,1029109,888,319785,7241107528,8582824,51821,7241014436,202,4,0,4,683,202,0,0,0,0,0,4
1465232824.701778,0.000117,0,          25,           2,           1,      554000,314566,5449378,1029109,888,319933,7244481672,8586576,51842,7243777880,202,4,0,4,683,202,0,0,0,0,0,4
1465232824.802011,0.000164,0,           0,           0,           1,      589000,314705,5449879,1029109,888,320047,7247094856,8589512,51852,7247174032,202,4,0,4,683,202,0,0,0,0,0,4
1465232824.902283,0.000187,0,           0,           0,           1,      589000,314705,5451645,1029109,888,320048,7247094880,8589736,51852,7247174032,202,4,0,4,683,202,0,0,0,0,0,4
1465232825.002536,0.000184,0,           0,           0,           1,      589000,314705,5453406,1029109,888,320049,7247094904,8589960,51852,7247174032,203,4,0,4,687,202,0,0,0,0,0,4
1465232825.102796,0.000185,0,           0,           0,           2,      614000,314805,5453828,1029109,892,320154,7249397824,8592764,51870,7249476904,203,4,0,4,687,202,0,0,0,0,0,4
1465232825.203027,0.000154,0,           0,           0,           3,      634394,314886,5454617,1029109,892,320237,7251286144,8594956,51883,7251193060,203,4,0,4,687,202,0,0,0,0,0,4
1465232825.303223,0.000123,0,          20,           1,           5,      677396,315059,5454772,1029109,892,320431,7255719576,8599812,51904,7255061848,203,4,0,4,687,202,0,0,0,0,0,4
1465232825.403488,0.000190,0,           0,           0,           0,           0,315105,5456035,1029110,892,320457,7256306296,8600636,51910,7256385464,203,4,0,4,687,203,0,0,0,0,0,4
1465232825.503753,0.000192,0,           0,           0,           0,           0,315105,5457802,1029110,892,320458,7256306320,8600860,51910,7256385464,203,4,0,4,687,203,0,0,0,0,0,4
1465232825.603925,0.000102,0,           0,           3,           1,        6000,315129,5459218,1029110,892,320483,7256859016,8601660,51913,7256719900,203,4,0,4,687,203,0,0,0,0,0,4
1465232825.704129,0.000172,0,           0,           0,           1,       25000,315205,5459986,1029110,892,320560,7258609168,8603708,51926,7258688328,203,4,0,4,687,203,0,0,0,0,0,4
1465232825.804532,0.000201,0,           0,           3,           1,       51000,315309,5460586,1029110,892,320666,7261016136,8606452,51941,7261003220,203,4,0,4,687,203,0,0,0,0,0,4
1465232825.904782,0.000178,0,           0,           0,           1,      100000,315505,5460680,1029110,892,320862,7265517616,8611356,51961,7265596868,203,4,0,4,687,203,0,0,0,0,0,4
1465232826.005011,0.000159,0,           0,           0,           1,      100000,315505,5462433,1029110,892,320863,7265517640,8611580,51961,7265596868,203,4,0,4,687,203,0,0,0,0,0,4
1465232826.105247,0.000168,0,           0,           0,           1,      100000,315505,5464181,1029110,892,320864,7265517664,8611804,51961,7265596868,203,4,0,4,687,203,0,0,0,0,0,4
1465232826.205438,0.000134,0,           0,           3,           1,      125000,315605,5465053,1029110,892,320965,7267820488,8614428,51972,7267623376,203,4,0,4,687,203,0,0,0,0,0,4
1465232826.305615,0.000105,0,           0,           1,           1,      138500,315659,5466151,1029110,892,321021,7269076056,8615972,51981,7268925012,203,4,0,4,687,203,0,0,0,0,0,4
1465232826.405849,0.000152,0,           0,          11,           1,      167000,315774,5466643,1029110,892,321136,7271701272,8618932,51997,7271516244,203,4,0,4,687,203,0,0,0,0,0,4
1465232826.506112,0.000189,0,           0,           0,           1,      200000,315905,5466969,1029110,892,321268,7274728960,8622300,52016,7274808288,203,4,0,4,687,203,0,0,0,0,0,4
1465232826.606324,0.000179,0,           0,           0,           1,      200000,315905,5468748,1029110,892,321269,7274728984,8622524,52016,7274808288,203,4,0,4,687,203,0,0,0,0,0,4
1465232826.706521,0.000128,0,           0,           0,           1,      200333,315906,5470510,1029110,892,321272,7274775064,8622796,52016,7274808288,203,4,0,4,687,203,0,0,0,0,0,4
1465232826.806789,0.000197,0,           0,           0,           1,      225000,316005,5470683,1029110,892,321371,7277031832,8625372,52035,7277111164,203,4,0,4,687,203,0,0,0,0,0,4
1465232826.907084,0.000223,0,           2,           2,           1,      249380,316102,5471136,1029110,892,321472,7279334656,8627996,52050,7279057608,203,4,0,4,687,203,0,0,0,0,0,4
1465232827.007268,0.000111,0,           9,           1,           1,      266002,316171,5472043,1029110,892,321549,7281084808,8630044,52059,7280681636,203,4,0,4,687,203,0,0,0,0,0,4
1465232827.107522,0.000163,0,           0,           0,           1,      300000,316305,5472458,1029110,896,321678,7283940400,8633424,52075,7284019724,203,4,0,4,687,203,0,0,0,0,0,4
1465232827.207731,0.000148,0,           0,           0,           1,      300000,316305,5474223,1029110,896,321679,7283940424,8633648,52075,7284019724,203,4,0,4,687,203,0,0,0,0,0,4
1465232827.307904,0.000102,0,           0,           0,           1,      310000,316345,5475496,1029110,896,321721,7284873600,8634856,52081,7284802700,203,4,0,4,687,203,0,0,0,0,0,4
1465232827.408126,0.000142,0,           0,           7,           1,      327000,316413,5476366,1029110,896,321789,7286427496,8636688,52093,7286334628,203,4,0,4,687,203,0,0,0,0,0,4
1465232827.508368,0.000172,0,           0,           0,           1,      350000,316505,5476915,1029110,896,321882,7288546096,8639120,52109,7288625460,203,4,0,4,687,203,0,0,0,0,0,4
1465232827.608543,0.000108,0,           0,           4,           1,      376500,316611,5477677,1029110,896,321990,7290999120,8641912,52122,7290756120,203,4,0,4,687,203,0,0,0,0,0,4
1465232827.708777,0.000164,0,           0,           0,           1,      400000,316705,5478516,1029110,896,322084,7293151744,8644368,52134,7293231160,203,4,0,4,687,203,0,0,0,0,0,4
1465232827.809000,0.000155,0,           0,           0,           1,      400000,316705,5480278,1029110,896,322085,7293151768,8644592,52134,7293231160,203,4,0,4,687,203,0,0,0,0,0,4
1465232827.909213,0.000171,0,           0,           0,           1,      425000,316805,5481013,1029110,896,322186,7295454592,8647216,52147,7295534012,203,4,0,4,687,203,0,0,0,0,0,4
1465232828.009357,0.000115,0,           0,           2,           1,      437124,316854,5482151,1029110,896,322237,7296606016,8648640,52155,7296467196,203,4,0,4,687,203,0,0,0,0,0,4
1465232828.109612,0.000183,0,           0,           0,           1,      450000,316905,5483399,1029110,896,322288,7297757440,8650064,52158,7297836856,203,4,0,4,687,203,0,0,0,0,0,4
1465232828.209905,0.000218,0,          34,           0,           1,      488311,317058,5484036,1029110,896,322477,7302086728,8654800,52162,7301072824,203,4,0,4,687,203,0,0,0,0,0,4
1465232828.310127,0.000153,0,           0,           0,           1,      500000,317105,5485334,1029110,896,322490,7302363088,8655312,52166,7302442488,203,4,0,4,687,203,0,0,0,0,0,4
1465232828.410312,0.000115,0,           0,           2,           1,      502000,317114,5486989,1029110,896,322500,7302559368,8655752,52167,7302454524,203,4,0,4,687,203,0,0,0,0,0,4
1465232828.510513,0.000159,0,           0,           0,           1,      525000,317205,5487513,1029110,896,322592,7304665936,8658160,52184,7304745360,203,4,0,4,687,203,0,0,0,0,0,4
1465232828.610740,0.000177,0,           0,           0,           2,      550000,317305,5488179,1029110,896,322693,7306968760,8660784,52197,7307048212,204,4,0,4,691,203,0,0,0,0,0,4
1465232828.710919,0.000111,0,           0,           2,           3,      559083,317342,5489559,1029110,896,322732,7307843848,8661920,52201,7307646956,204,4,0,4,691,203,0,0,0,0,0,4
1465232828.811247,0.000280,0,           0,           0,           4,      600000,317505,5490015,1029110,896,322895,7311574408,8666032,52218,7311653896,204,4,0,4,691,203,0,0,0,0,0,4
1465232828.911460,0.000174,0,           0,           0,           4,      600000,317505,5491785,1029110,896,322896,7311574432,8666256,52218,7311653896,204,4,0,4,691,203,0,0,0,0,0,4
1465232829.011641,0.000118,0,           0,           2,           5,      612500,317556,5492915,1029110,896,322948,7312737888,8667704,52226,7312633136,204,4,0,4,691,203,0,0,0,0,0,4
1465232829.111872,0.000153,0,           0,           6,           1,        4500,317636,5493584,1029111,900,323033,7314580248,8670028,52241,7314521492,204,4,0,4,691,204,0,0,0,0,0,4
1465232829.212108,0.000167,0,           0,           0,           1,       22000,317705,5494383,1029111,900,323103,7316180200,8671908,52253,7316259636,204,4,0,4,691,204,0,0,0,0,0,4
1465232829.312302,0.000123,0,          71,           2,           1,       45000,317797,5494879,1029111,900,323268,7319956816,8676068,52269,7318172060,204,4,0,4,691,204,0,0,0,0,0,4
1465232829.412556,0.000176,0,           0,           0,           1,       72000,317905,5495757,1029111,900,323305,7320785848,8677156,52281,7320865348,204,4,0,4,691,204,0,0,0,0,0,4
1465232829.512812,0.000189,0,           0,           0,           1,       72000,317905,5497466,1029111,900,323306,7320785872,8677380,52281,7320865348,204,4,0,4,691,204,0,0,0,0,0,4
1465232829.613118,0.000227,0,           0,           5,           1,       91000,317982,5498078,1029111,900,323384,7322548056,8679452,52297,7322523428,204,4,0,4,691,204,0,0,0,0,0,4
1465232829.713327,0.000135,0,           0,          12,           1,      115500,318078,5498527,1029111,900,323482,7324792792,8682004,52306,7324457816,204,4,0,4,691,204,0,0,0,0,0,4
1465232829.813527,0.000128,0,           0,           4,           1,      129500,318135,5499452,1029111,900,323540,7326094416,8683596,52316,7326069816,204,4,0,4,691,204,0,0,0,0,0,4
