timestamp,probe_rtt,sosd_comm_rank,queue_depth_local,queue_depth_cloud,queue_depth_db_tasks,queue_depth_db_snaps,thread_local_wakeup,thread_cloud_wakeup,thread_db_wakeup,feedback_checkin_messages,socket_messages,socket_bytes_recv,socket_bytes_sent,mpi_sends,mpi_bytes,db_transactions,db_insert_announce,db_insert_announce_nop,db_insert_publish,db_insert_publish_nop,db_insert_val_snaps,db_insert_val_snaps_nop,buffer_creates,buffer_bytes_on_heap,buffer_destroys,pipe_creates,pub_handles,vm_peak,vm_size
1465317804.457650,0.000536,0,        1365,           9,           1,     6896000,46641,496309,490265,54,48302,1105433640,1210622,4571,1073748332,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1911904
1465317804.558247,0.000484,0,        1129,           8,           1,     6955000,46877,496331,490265,54,48303,1105433664,1210862,4593,1079229084,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1911904
1465317804.658815,0.000448,0,         792,          11,           1,     7039500,47214,496352,490265,54,48304,1105433688,1211102,4614,1086908488,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1911904
1465317804.759233,0.000323,0,         442,           3,           1,     7127000,47564,496375,490265,54,48305,1105433712,1211342,4636,1094796184,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1911904
1465317804.859626,0.000305,0,          97,           2,           1,     7213500,47909,496397,490265,54,48306,1105433736,1211582,4658,1102751928,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1911904
1465317804.959937,0.000229,0,           0,           0,           1,     7238000,48007,497320,490265,54,48307,1105433760,1211822,4666,1105445200,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1784656
1465317805.060235,0.000218,0,           0,           0,           1,     7238000,48007,499005,490265,54,48308,1105433784,1212062,4666,1105445200,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1784656
1465317805.160544,0.000227,0,           0,           0,           1,     7238000,48007,500743,490265,54,48309,1105433808,1212302,4666,1105445200,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1784656
1465317805.260851,0.000227,0,           0,           0,           1,     7238000,48007,502469,490265,54,48310,1105433832,1212542,4666,1105445200,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1784656
1465317805.361134,0.000203,0,           0,           0,           1,     7238000,48007,504231,490265,54,48311,1105433856,1212782,4666,1105445200,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1784656
1465317805.461420,0.000208,0,           0,           0,           1,     7238000,48007,505987,490265,54,48312,1105433880,1213022,4666,1105445200,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1784656
1465317805.561708,0.000210,0,           0,           0,           1,     7238000,48007,507740,490265,54,48313,1105433904,1213262,4666,1105445200,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1784656
1465317805.662004,0.000216,0,           0,           0,           1,     7238000,48007,509500,490265,54,48314,1105433928,1213502,4666,1105445200,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1784656
1465317805.762264,0.000210,0,           0,           0,           1,     7238000,48007,511260,490265,54,48315,1105433952,1213742,4666,1105445200,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1784656
1465317805.862551,0.000224,0,           0,           0,           1,     7238000,48007,513022,490265,54,48316,1105433976,1213982,4666,1105445200,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1784656
1465317805.962857,0.000227,0,           0,           0,           1,     7238000,48007,514773,490265,54,48317,1105434000,1214222,4666,1105445200,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1784656
1465317806.063185,0.000241,0,           0,           0,           1,     7238000,48007,516533,490265,54,48318,1105434024,1214462,4666,1105445200,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1784656
1465317806.163509,0.000241,0,           0,           0,           1,     7238000,48007,518289,490265,54,48319,1105434048,1214702,4666,1105445200,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1784656
1465317806.263839,0.000251,0,           0,           0,           1,     7238000,48007,520001,490265,54,48320,1105434072,1214942,4666,1105445200,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1784656
1465317806.364064,0.000192,0,           0,           0,           1,     7238000,48007,521766,490265,54,48321,1105434096,1215182,4666,1105445200,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1784656
1465317806.464349,0.000208,0,           0,           0,           1,     7238000,48007,523527,490265,54,48322,1105434120,1215422,4666,1105445200,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1784656
1465317806.564642,0.000213,0,           0,           0,           1,     7238000,48007,525290,490265,54,48323,1105434144,1215662,4666,1105445200,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1784656
1465317806.664892,0.000204,0,           0,           0,           1,     7238000,48007,527055,490265,54,48324,1105434168,1215902,4666,1105445200,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1784656
1465317806.765192,0.000220,0,           0,           0,           1,     7238000,48007,528819,490265,54,48325,1105434192,1216142,4666,1105445200,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1784656
1465317806.865475,0.000199,0,           0,           0,           1,     7238000,48007,530581,490265,54,48326,1105434216,1216382,4666,1105445200,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1784656
1465317806.965769,0.000216,0,           0,           0,           1,     7238000,48007,532345,490265,54,48327,1105434240,1216622,4666,1105445200,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1784656
1465317807.066048,0.000227,0,           0,           0,           1,     7238000,48007,534165,490265,54,48328,1105434264,1216862,4666,1105445200,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1784656
1465317807.166359,0.000231,0,           0,           0,           1,     7238000,48007,535865,490265,54,48329,1105434288,1217102,4666,1105445200,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1784656
1465317807.266699,0.000251,0,           0,           0,           1,     7238000,48007,537568,490265,54,48330,1105434312,1217342,4666,1105445200,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1784656
1465317807.367033,0.000246,0,           0,           0,           1,     7238000,48007,539267,490265,54,48331,1105434336,1217582,4666,1105445200,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1784656
1465317807.467348,0.000232,0,           0,           0,           1,     7238000,48007,541003,490265,54,48332,1105434360,1217822,4666,1105445200,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1784656
